Episode,AcceptanceRatio,Revenue,Cost,R2C,CPUUtilization,BWUtilization
58,79.66101694915254,305,250.1,1.2195121951219512,0.7428365384615384,0.7260801868431296
59,80.0,745,610.9,1.2195121951219512,0.749375,0.7274789152718308
60,80.32786885245902,557,456.73999999999995,1.2195121951219514,0.7537980769230769,0.7291176852212274
61,80.64516129032258,705,578.0999999999999,1.2195121951219514,0.7599038461538462,0.7306280005190087
62,80.95238095238095,874,716.68,1.2195121951219514,0.7652403846153846,0.731780199818347
65,78.78787878787878,261,214.01999999999998,1.2195121951219514,0.7573076923076923,0.729060594264954
67,77.94117647058823,173,141.85999999999999,1.2195121951219514,0.7487019230769231,0.725261450629298
68,78.26086956521739,304,249.27999999999997,1.2195121951219514,0.7487019230769231,0.7254482937589205
69,78.57142857142857,623,510.85999999999996,1.2195121951219514,0.7465384615384615,0.7260205008433891
70,78.87323943661971,208,170.56,1.2195121951219512,0.744423076923077,0.7250162190216686
71,79.16666666666666,866,710.12,1.2195121951219512,0.7469711538461539,0.7254859218891917
72,79.45205479452055,1116,915.1199999999999,1.2195121951219514,0.7473557692307692,0.7261839885818088
74,78.66666666666666,722,592.04,1.2195121951219512,0.7525480769230769,0.7281795770079149
75,78.94736842105263,860,705.1999999999999,1.2195121951219514,0.7554326923076923,0.7298235370442455
76,79.22077922077922,581,476.41999999999996,1.2195121951219514,0.7607692307692308,0.7312326456468146
78,78.48101265822784,704,577.28,1.2195121951219512,0.7600961538461538,0.7317620345140781
79,78.75,279,228.77999999999997,1.2195121951219514,0.7592788461538461,0.7303412482159076
80,79.01234567901234,335,274.7,1.2195121951219512,0.760576923076923,0.7306150253016738
81,79.26829268292683,536,439.52,1.2195121951219512,0.7560096153846154,0.7298157519138445
82,79.51807228915662,231,189.42,1.2195121951219512,0.7509615384615385,0.7279577007914882
83,79.76190476190477,959,786.38,1.2195121951219512,0.7584134615384616,0.7306059426495394
84,80.0,923,756.8599999999999,1.2195121951219514,0.7602403846153846,0.7310483975606591
86,79.3103448275862,223,182.85999999999999,1.2195121951219514,0.7513461538461539,0.7280329570520306
87,79.54545454545455,293,240.26,1.2195121951219512,0.7554326923076923,0.7286933956143765
88,79.7752808988764,592,485.44,1.2195121951219512,0.754375,0.7283897755287401
89,80.0,671,550.2199999999999,1.2195121951219514,0.7552884615384615,0.7300376281302712
90,80.21978021978022,861,706.02,1.2195121951219512,0.7593269230769231,0.731005579343454
91,80.43478260869566,640,524.8,1.2195121951219514,0.7608173076923077,0.7315181004281822
92,80.64516129032258,748,613.36,1.2195121951219512,0.7657211538461538,0.7325716880757752
93,80.85106382978722,260,213.2,1.2195121951219512,0.7614423076923077,0.730652653431945
94,81.05263157894737,232,190.23999999999998,1.2195121951219514,0.7572596153846154,0.7288296353963929
98,78.78787878787878,729,597.78,1.2195121951219512,0.7516346153846154,0.727933047878552
99,79.0,245,200.89999999999998,1.2195121951219514,0.7512980769230769,0.7263072531464903
100,79.20792079207921,826,677.3199999999999,1.2195121951219514,0.7510096153846154,0.7265330219281173
101,79.41176470588235,771,632.2199999999999,1.2195121951219514,0.7527403846153846,0.7268392370572208
102,79.6116504854369,452,370.64,1.2195121951219512,0.749375,0.7261917737122097
103,79.8076923076923,881,722.42,1.2195121951219512,0.7537019230769231,0.7279006098352148
104,80.0,793,650.26,1.2195121951219512,0.7572596153846154,0.7295744128714156
105,80.18867924528303,258,211.55999999999997,1.2195121951219514,0.7607211538461538,0.730188140651356
106,80.37383177570094,999,819.18,1.2195121951219512,0.7699038461538461,0.7326430517711172
107,80.55555555555556,609,499.38,1.2195121951219512,0.7763461538461538,0.7339924743739458
109,80.0,571,468.21999999999997,1.2195121951219512,0.7704326923076923,0.7324925392500324
110,80.18018018018019,139,113.97999999999999,1.2195121951219514,0.7653846153846153,0.730652653431945
111,80.35714285714286,625,512.5,1.2195121951219512,0.76125,0.7302504216945633
112,80.53097345132744,197,161.54,1.2195121951219512,0.7608173076923077,0.7295264045672765
113,80.7017543859649,788,646.16,1.2195121951219512,0.760673076923077,0.7295341896976775
115,80.17241379310344,653,535.4599999999999,1.2195121951219514,0.7561538461538462,0.72847151939795
116,80.34188034188034,923,756.8599999999999,1.2195121951219514,0.7548076923076923,0.7284948747891528
119,79.16666666666666,847,694.54,1.2195121951219512,0.7513461538461539,0.7281601141819125
121,78.68852459016394,188,154.16,1.2195121951219512,0.74875,0.7266640716231997
123,78.2258064516129,330,270.59999999999997,1.2195121951219514,0.7413461538461539,0.7246931361100298
124,78.4,1021,837.2199999999999,1.2195121951219514,0.7492788461538461,0.7273932788374206
126,77.95275590551181,930,762.5999999999999,1.2195121951219514,0.7433653846153846,0.7255404178019982
127,78.125,641,525.62,1.2195121951219512,0.7474038461538461,0.7273478655767485
129,77.6923076923077,197,161.54,1.2195121951219512,0.7423076923076923,0.7258206824964318
130,77.86259541984732,845,692.9,1.2195121951219512,0.7498076923076923,0.7279019073569483
131,78.03030303030303,800,656.0,1.2195121951219512,0.7533653846153846,0.7293110159595173
132,78.19548872180451,875,717.5,1.2195121951219512,0.7610096153846154,0.7311612819514727
135,77.20588235294117,209,171.38,1.2195121951219512,0.7524519230769231,0.7281471389645776
136,77.37226277372264,1014,831.4799999999999,1.2195121951219514,0.7533173076923076,0.728039444660698
137,77.53623188405797,231,189.42,1.2195121951219512,0.7514903846153846,0.7267912287530817
138,77.6978417266187,211,173.01999999999998,1.2195121951219514,0.7545192307692308,0.7273504606202154
139,77.85714285714286,907,743.74,1.2195121951219512,0.7596634615384615,0.7287790320487868
140,78.01418439716312,826,677.3199999999999,1.2195121951219514,0.7589903846153846,0.7289957181782795
141,78.16901408450704,325,266.5,1.2195121951219512,0.7567307692307692,0.7278409238354743
143,77.77777777777779,224,183.67999999999998,1.2195121951219514,0.7533173076923076,0.7265239392759829
144,77.93103448275862,673,551.86,1.2195121951219512,0.7592788461538461,0.7283184118333982
145,78.08219178082192,554,454.28,1.2195121951219512,0.76,0.7292720903075126
147,77.7027027027027,1053,863.4599999999999,1.2195121951219514,0.7578846153846154,0.7289425197872065
149,77.33333333333333,203,166.45999999999998,1.2195121951219514,0.749951923076923,0.7268729726222914
150,77.48344370860927,705,578.0999999999999,1.2195121951219514,0.749375,0.7260659141040613
151,77.63157894736842,839,687.9799999999999,1.2195121951219514,0.7508653846153847,0.7276787336187881
154,76.77419354838709,268,219.76,1.2195121951219512,0.7441346153846153,0.7261009471908655
155,76.92307692307693,595,487.9,1.2195121951219512,0.7441826923076923,0.726097054625665
156,77.07006369426752,684,560.88,1.2195121951219512,0.7492788461538461,0.7278850395744129
157,77.21518987341773,290,237.79999999999998,1.2195121951219514,0.7442788461538462,0.726094459582198
158,77.35849056603774,670,549.4,1.2195121951219512,0.7500961538461538,0.7282120150512521
159,77.5,769,630.5799999999999,1.2195121951219514,0.753125,0.729233164655508
162,76.68711656441718,223,182.85999999999999,1.2195121951219514,0.7448557692307692,0.7258933437135072
164,76.36363636363637,277,227.14,1.2195121951219512,0.7453846153846154,0.7257661865836252
165,76.50602409638554,631,517.42,1.2195121951219514,0.7456730769230769,0.7262151291034125
166,76.64670658682635,746,611.7199999999999,1.2195121951219514,0.7464903846153846,0.7259854677565849
167,76.78571428571429,646,529.7199999999999,1.2195121951219514,0.7476923076923077,0.7267574931880109
169,76.47058823529412,244,200.07999999999998,1.2195121951219514,0.7392788461538462,0.7237199948099131
171,76.16279069767442,604,495.28,1.2195121951219512,0.743798076923077,0.7256688724536136
172,76.30057803468208,478,391.96,1.2195121951219512,0.7446634615384615,0.7263682366679642
174,76.0,202,165.64,1.2195121951219514,0.743125,0.7262838977552875
175,76.13636363636364,263,215.66,1.2195121951219512,0.7428365384615384,0.7249967561956663
176,76.27118644067797,749,614.18,1.2195121951219514,0.7415384615384616,0.7258323601920332
177,76.40449438202246,563,461.65999999999997,1.2195121951219514,0.7414423076923077,0.7256143765408071
178,76.53631284916202,571,468.21999999999997,1.2195121951219512,0.746875,0.7269988322304398
179,76.66666666666667,242,198.44,1.2195121951219512,0.7477884615384616,0.7269106007525626
180,76.79558011049724,307,251.73999999999998,1.2195121951219514,0.7517307692307692,0.7278500064876087
181,76.92307692307693,581,476.41999999999996,1.2195121951219514,0.7526923076923077,0.7277293369663942
182,77.04918032786885,246,201.72,1.2195121951219512,0.7521153846153846,0.7272765018814065
183,77.17391304347827,827,678.14,1.2195121951219512,0.7577403846153846,0.7292487349163098
185,76.88172043010752,948,777.3599999999999,1.2195121951219514,0.7592307692307693,0.7307733229531594
186,77.00534759358288,355,291.09999999999997,1.2195121951219514,0.7576442307692308,0.7290489165693526
187,77.12765957446808,323,264.85999999999996,1.2195121951219514,0.7575961538461539,0.7283677176592708
188,77.24867724867724,980,803.5999999999999,1.2195121951219514,0.7601923076923077,0.7294342805241988
190,76.96335078534031,284,232.88,1.2195121951219512,0.756875,0.7285519657454262
191,77.08333333333334,650,533.0,1.2195121951219512,0.7568269230769231,0.7283742052679383
192,77.2020725388601,898,736.3599999999999,1.2195121951219514,0.7598076923076923,0.7304995458673933
193,77.31958762886599,331,271.41999999999996,1.2195121951219514,0.7583173076923077,0.7290774620474892
196,76.6497461928934,202,165.64,1.2195121951219514,0.750625,0.7262397820163488
197,76.76767676767676,618,506.76,1.2195121951219512,0.7514903846153846,0.7274010639678214
198,76.88442211055276,559,458.38,1.2195121951219512,0.7485096153846154,0.7262294018424809
199,77.0,312,255.83999999999997,1.2195121951219514,0.7528846153846154,0.7269287660568314
200,77.11442786069652,871,714.2199999999999,1.2195121951219514,0.7553846153846154,0.7283742052679383
201,77.22772277227723,192,157.44,1.2195121951219512,0.7537019230769231,0.7272207084468665
202,77.33990147783251,900,738.0,1.2195121951219512,0.7537019230769231,0.7267263526664072
203,77.45098039215686,282,231.23999999999998,1.2195121951219514,0.7536538461538461,0.7268275593616194
204,77.5609756097561,969,794.5799999999999,1.2195121951219514,0.7612980769230769,0.729413520176463
205,77.66990291262135,239,195.98,1.2195121951219512,0.7644230769230769,0.7299221486959907
206,77.77777777777779,1012,829.8399999999999,1.2195121951219514,0.7680288461538461,0.731841183339821
207,77.88461538461539,562,460.84,1.2195121951219512,0.7683653846153846,0.7314882574283119
208,77.99043062200957,265,217.29999999999998,1.2195121951219514,0.7674519230769231,0.7307655378227585
210,77.72511848341233,205,168.1,1.2195121951219512,0.7582692307692308,0.7286453873102374
212,77.46478873239437,883,724.06,1.2195121951219514,0.7545673076923077,0.7279888413130919
213,77.57009345794393,226,185.32,1.2195121951219512,0.7531730769230769,0.7278409238354743
214,77.67441860465117,160,131.2,1.2195121951219514,0.7473557692307692,0.7256987154534839
215,77.77777777777779,626,513.3199999999999,1.2195121951219514,0.7498076923076923,0.726691319579603
216,77.88018433179722,284,232.88,1.2195121951219512,0.7461538461538462,0.7250538471519398
217,77.98165137614679,306,250.92,1.2195121951219512,0.7454326923076923,0.7243622680679901
218,78.08219178082192,891,730.62,1.2195121951219512,0.7473076923076923,0.7261593356688725
219,78.18181818181819,653,535.4599999999999,1.2195121951219514,0.7529326923076923,0.7280083041390943
220,78.28054298642535,681,558.42,1.2195121951219514,0.7563461538461539,0.7293784870896588
221,78.37837837837837,318,260.76,1.2195121951219512,0.760673076923077,0.7299701570001298
222,78.47533632286996,251,205.82,1.2195121951219512,0.7584134615384616,0.728509147528221
224,78.22222222222223,255,209.1,1.2195121951219512,0.7579326923076923,0.728047229791099
225,78.31858407079646,611,501.02,1.2195121951219512,0.7580769230769231,0.7278123783573375
226,78.41409691629956,784,642.88,1.2195121951219512,0.7613461538461539,0.7289490073958739
227,78.50877192982456,277,227.14,1.2195121951219512,0.760576923076923,0.7285286103542234
228,78.60262008733623,859,704.38,1.2195121951219512,0.7610576923076923,0.7283067341377968
229,78.69565217391305,850,697.0,1.2195121951219512,0.7629326923076923,0.7283690151810043
230,78.78787878787878,780,639.5999999999999,1.2195121951219514,0.76375,0.7284235110938109
231,78.87931034482759,169,138.57999999999998,1.2195121951219514,0.7621153846153846,0.7283248994420657
232,78.96995708154506,285,233.7,1.2195121951219512,0.7608173076923077,0.7284338912676788
233,79.05982905982906,252,206.64,1.2195121951219512,0.7647596153846153,0.7290865446996238
235,78.8135593220339,348,285.35999999999996,1.2195121951219514,0.7592307692307693,0.7283041390943298
236,78.90295358649789,255,209.1,1.2195121951219512,0.756201923076923,0.7269897495783054
237,78.99159663865547,255,209.1,1.2195121951219512,0.7551923076923077,0.7274672375762294
238,79.07949790794979,761,624.02,1.2195121951219512,0.754951923076923,0.7272687167510056
239,79.16666666666666,905,742.0999999999999,1.2195121951219514,0.7548076923076923,0.7276826261839886
240,79.25311203319502,335,274.7,1.2195121951219512,0.7524519230769231,0.7266121707538601
241,79.33884297520662,589,482.97999999999996,1.2195121951219514,0.7543269230769231,0.7278422213572078
242,79.42386831275721,1026,841.3199999999999,1.2195121951219514,0.7580769230769231,0.7298923056961204
243,79.50819672131148,305,250.1,1.2195121951219512,0.7580769230769231,0.7299532892175944
244,79.59183673469387,785,643.6999999999999,1.2195121951219514,0.7655288461538462,0.7316387699493967
246,79.35222672064778,176,144.32,1.2195121951219512,0.7600961538461538,0.7304307772155184
248,79.11646586345381,273,223.85999999999999,1.2195121951219512,0.7548557692307692,0.7283430647463345
249,79.2,304,249.27999999999997,1.2195121951219514,0.7508653846153847,0.7268314519268197
250,79.2828685258964,624,511.67999999999995,1.2195121951219514,0.7521153846153846,0.7274594524458284
251,79.36507936507937,677,555.14,1.2195121951219512,0.7546634615384615,0.7273245101855456
252,79.44664031620553,872,715.04,1.2195121951219512,0.7552403846153846,0.7267367328402751
253,79.52755905511812,967,792.9399999999999,1.2195121951219514,0.7577403846153846,0.7284209160503439
255,79.296875,794,651.0799999999999,1.2195121951219514,0.7571634615384616,0.7286635526145063
256,79.37743190661479,232,190.23999999999998,1.2195121951219514,0.7575961538461539,0.7287414039185156
257,79.45736434108527,664,544.48,1.2195121951219512,0.7641826923076923,0.730352925911509
258,79.53667953667953,531,435.41999999999996,1.2195121951219514,0.7648076923076923,0.7308135461268976
260,79.3103448275862,254,208.28,1.2195121951219512,0.7592307692307693,0.7290489165693526
261,79.38931297709924,173,141.85999999999999,1.2195121951219514,0.755625,0.7278214610094719
262,79.46768060836501,703,576.4599999999999,1.2195121951219514,0.7538942307692308,0.7277695601401324
263,79.54545454545455,807,661.74,1.2195121951219512,0.7537019230769231,0.727105229012586
264,79.62264150943396,328,268.96,1.2195121951219514,0.7582211538461539,0.7278461139224082
265,79.69924812030075,204,167.28,1.2195121951219512,0.7545192307692308,0.7264071623199688
266,79.7752808988764,564,462.47999999999996,1.2195121951219514,0.7569711538461539,0.7275450888802387
267,79.8507462686567,813,666.66,1.2195121951219512,0.7574038461538461,0.7280134942260282
268,79.92565055762083,834,683.88,1.2195121951219512,0.7595673076923077,0.7292435448293759
269,80.0,631,517.42,1.2195121951219514,0.7635576923076923,0.7307279096924874
270,80.07380073800738,654,536.28,1.2195121951219512,0.7641826923076923,0.7319371999480991
271,80.14705882352942,632,518.24,1.2195121951219512,0.7660576923076923,0.7326741922927209
272,80.21978021978022,199,163.17999999999998,1.2195121951219514,0.7625,0.7311599844297392
273,80.2919708029197,225,184.5,1.2195121951219512,0.7598076923076923,0.7300142727390684
275,80.07246376811594,815,668.3,1.2195121951219512,0.7589903846153846,0.7309342156481121
277,79.85611510791367,812,665.8399999999999,1.2195121951219514,0.7523557692307692,0.729758660957571
278,79.92831541218638,531,435.41999999999996,1.2195121951219514,0.750048076923077,0.7286661476579732
280,79.7153024911032,664,544.48,1.2195121951219512,0.7472596153846154,0.7268755676657584
281,79.7872340425532,217,177.94,1.2195121951219512,0.7452403846153847,0.7262177241468795
282,79.85865724381625,292,239.44,1.2195121951219512,0.7471634615384616,0.7262761126248864
283,79.92957746478874,301,246.82,1.2195121951219512,0.7470192307692308,0.7263643441027637
285,79.72027972027972,203,166.45999999999998,1.2195121951219514,0.7420673076923077,0.724730764240301
286,79.79094076655052,286,234.51999999999998,1.2195121951219514,0.7456730769230769,0.7254781367587907
287,79.86111111111111,1016,833.12,1.2195121951219512,0.7487980769230769,0.7253976904113144
288,79.93079584775087,688,564.16,1.2195121951219512,0.749951923076923,0.7261243025820683
289,80.0,544,446.08,1.2195121951219512,0.7545673076923077,0.7277059815751914
290,80.06872852233677,202,165.64,1.2195121951219514,0.7522596153846154,0.7267613857532114
291,80.13698630136986,1019,835.5799999999999,1.2195121951219514,0.7563461538461539,0.7290359413520177
292,80.2047781569966,201,164.82,1.2195121951219512,0.754423076923077,0.7288478007006617
294,80.0,287,235.33999999999997,1.2195121951219514,0.7550961538461538,0.7289243544829376
296,79.7979797979798,575,471.5,1.2195121951219512,0.7551923076923077,0.7287414039185156
297,79.86577181208054,743,609.26,1.2195121951219512,0.7527884615384616,0.7280368496172311
298,79.93311036789298,733,601.06,1.2195121951219514,0.7521153846153846,0.7280640975736343
299,80.0,919,753.5799999999999,1.2195121951219514,0.755,0.7289230569612041
300,80.06644518272425,282,231.23999999999998,1.2195121951219514,0.7559615384615385,0.7289451148306734
301,80.13245033112582,596,488.71999999999997,1.2195121951219512,0.751875,0.7277565849227975
302,80.19801980198021,281,230.42,1.2195121951219512,0.7534134615384616,0.727978461139224
303,80.26315789473685,288,236.16,1.2195121951219512,0.7576442307692308,0.7288516932658622
304,80.32786885245902,917,751.9399999999999,1.2195121951219514,0.7607692307692308,0.7303853639548462
306,80.13029315960912,287,235.33999999999997,1.2195121951219514,0.7593269230769231,0.7301388348254834
309,79.6774193548387,323,264.85999999999996,1.2195121951219514,0.744951923076923,0.7247385493707019
310,79.7427652733119,572,469.03999999999996,1.2195121951219514,0.7452403846153847,0.7259335668872453
311,79.8076923076923,942,772.4399999999999,1.2195121951219514,0.749423076923077,0.726922278448164
312,79.87220447284345,868,711.76,1.2195121951219512,0.7525961538461539,0.728349552355002
313,79.93630573248409,600,491.99999999999994,1.2195121951219514,0.7532211538461538,0.72894381730894
314,80.0,277,227.14,1.2195121951219512,0.7502403846153847,0.7271817827948618
315,80.0632911392405,239,195.98,1.2195121951219512,0.7532211538461538,0.7277851304009342
316,80.12618296529969,848,695.36,1.2195121951219512,0.7549038461538462,0.7291215777864279
317,80.18867924528303,706,578.92,1.2195121951219514,0.7596153846153846,0.7307343973011547
319,80.0,547,448.53999999999996,1.2195121951219514,0.7594711538461538,0.730947190865447
320,80.06230529595015,262,214.83999999999997,1.2195121951219514,0.7586057692307693,0.7300441157389387
322,79.87616099071208,1054,864.28,1.2195121951219512,0.7507211538461539,0.7289204619177371
323,79.93827160493827,821,673.2199999999999,1.2195121951219514,0.7530288461538461,0.7295770079148826
324,80.0,1045,856.9,1.2195121951219512,0.7557692307692307,0.7313117944725575
325,80.06134969325154,304,249.27999999999997,1.2195121951219514,0.756875,0.7312170753860127
327,79.8780487804878,889,728.9799999999999,1.2195121951219514,0.7540865384615385,0.7296328013494227
328,79.93920972644378,789,646.98,1.2195121951219512,0.7616826923076923,0.7310860256909303
329,80.0,839,687.9799999999999,1.2195121951219514,0.7638461538461538,0.7321162579473206
330,80.06042296072508,914,749.4799999999999,1.2195121951219514,0.7670192307692307,0.7333813416374724
333,79.64071856287424,842,690.4399999999999,1.2195121951219514,0.7601923076923077,0.7301933307382898
334,79.70149253731343,666,546.12,1.2195121951219512,0.7597596153846153,0.7296834046970286
336,79.52522255192879,705,578.0999999999999,1.2195121951219514,0.7612980769230769,0.7307071493447516
338,79.35103244837758,672,551.04,1.2195121951219512,0.7507211538461539,0.7287284287011807
340,79.17888563049853,269,220.57999999999998,1.2195121951219514,0.7422596153846154,0.7252562605423641
341,79.23976608187134,905,742.0999999999999,1.2195121951219514,0.7488942307692308,0.7278253535746724
342,79.30029154518951,718,588.76,1.2195121951219512,0.7551442307692308,0.7295757103931491
344,79.13043478260869,229,187.78,1.2195121951219512,0.7448076923076923,0.7259582198001816
345,79.1907514450867,638,523.16,1.2195121951219512,0.7495192307692308,0.7276981964447905
346,79.2507204610951,980,803.5999999999999,1.2195121951219514,0.7521153846153846,0.7287336187881147
348,79.08309455587393,579,474.78,1.2195121951219512,0.7513942307692307,0.7282626183988582
349,79.14285714285715,295,241.89999999999998,1.2195121951219514,0.7557692307692307,0.728872453613598
351,78.97727272727273,253,207.45999999999998,1.2195121951219514,0.7493269230769231,0.726158038147139
352,79.03682719546742,285,233.7,1.2195121951219512,0.7478365384615384,0.7251031529778124
353,79.09604519774011,935,766.6999999999999,1.2195121951219514,0.7554807692307692,0.7278850395744129
354,79.15492957746478,767,628.9399999999999,1.2195121951219514,0.7571634615384616,0.7290307512650837
355,79.21348314606742,190,155.79999999999998,1.2195121951219514,0.7559615384615385,0.7277462047489296
356,79.27170868347339,776,636.3199999999999,1.2195121951219514,0.7526923076923077,0.7267419229272091
357,79.3296089385475,888,728.16,1.2195121951219512,0.7592788461538461,0.7285506682236927
358,79.38718662952647,596,488.71999999999997,1.2195121951219512,0.7605288461538462,0.7290657843518878
359,79.44444444444444,673,551.86,1.2195121951219512,0.760625,0.7300090826521344
360,79.50138504155125,1049,860.18,1.2195121951219512,0.768125,0.732600233553912
361,79.55801104972376,216,177.11999999999998,1.2195121951219514,0.7664423076923077,0.7324730764240301
364,79.17808219178082,685,561.6999999999999,1.2195121951219514,0.7541346153846153,0.7290826521344232
365,79.23497267759562,617,505.94,1.2195121951219512,0.75625,0.7300596859997405
366,79.291553133515,234,191.88,1.2195121951219512,0.7546153846153846,0.7290943298300246
367,79.34782608695652,209,171.38,1.2195121951219512,0.7511057692307692,0.727755287401064
369,79.1891891891892,253,207.45999999999998,1.2195121951219514,0.7432211538461538,0.7250058388478007
370,79.24528301886792,859,704.38,1.2195121951219512,0.7440384615384615,0.7248747891527183
371,79.3010752688172,728,596.9599999999999,1.2195121951219514,0.7465384615384615,0.7261710133644739
372,79.35656836461126,267,218.94,1.2195121951219512,0.7514903846153846,0.7267639807966784
373,79.41176470588235,278,227.95999999999998,1.2195121951219514,0.7553365384615385,0.7272752043596731
374,79.46666666666667,772,633.04,1.2195121951219512,0.7552403846153846,0.7273504606202154
375,79.52127659574468,771,632.2199999999999,1.2195121951219514,0.7562980769230769,0.7277449072271961
377,79.36507936507937,1069,876.5799999999999,1.2195121951219514,0.7584615384615384,0.7296353963928895
378,79.41952506596306,611,501.02,1.2195121951219512,0.763125,0.731124951342935
380,79.26509186351706,964,790.4799999999999,1.2195121951219514,0.761201923076923,0.7309329181263786
381,79.31937172774869,196,160.72,1.2195121951219512,0.7588461538461538,0.7294602309588686
383,79.16666666666666,648,531.36,1.2195121951219512,0.7546153846153846,0.7299766446087972
384,79.22077922077922,867,710.9399999999999,1.2195121951219514,0.756201923076923,0.7300220578694693
385,79.27461139896373,602,493.64,1.2195121951219512,0.754375,0.7299065784351888
386,79.32816537467701,321,263.21999999999997,1.2195121951219514,0.7586538461538461,0.7307382898663553
387,79.38144329896907,201,164.82,1.2195121951219512,0.7532692307692308,0.7282587258336577
388,79.43444730077121,576,472.32,1.2195121951219512,0.7521153846153846,0.7285000648760867
389,79.48717948717949,203,166.45999999999998,1.2195121951219514,0.7549038461538462,0.7290099909173479
391,79.33673469387756,186,152.51999999999998,1.2195121951219514,0.7465384615384615,0.7263708317114311
392,79.38931297709924,327,268.14,1.2195121951219512,0.7501923076923077,0.7273608407940833
393,79.44162436548223,317,259.94,1.2195121951219512,0.7498076923076923,0.7266121707538601
394,79.49367088607595,1108,908.56,1.2195121951219512,0.7511538461538462,0.7275398987933048
395,79.54545454545455,243,199.26,1.2195121951219512,0.749951923076923,0.726381211885299
396,79.59697732997482,682,559.24,1.2195121951219512,0.7503846153846154,0.7274828078370312
397,79.64824120603015,712,583.8399999999999,1.2195121951219514,0.7518269230769231,0.7289788503957442
399,79.5,240,196.79999999999998,1.2195121951219514,0.7489423076923077,0.7271324769689892
